id,name,category_id,category_name,category_url,price,original_price,image_url,product_url,in_stock,page
393,Dove Conditioner Hair Fall Rescue 320 ml,86,Personal Care,https://rasanmart.com/product-category/86,425,,https://rasanmart.com/images/backend_images/products/small/35193.png,https://rasanmart.com/product-details/393,True,46
905,McCain Chilli Garlic Potato Bites 420gm,90,Frozen Foods,https://rasanmart.com/product-category/90,350,,https://rasanmart.com/images/backend_images/products/small/for-website-14.jpg,https://rasanmart.com/product-details/905,True,46
1161,Garam Masala Dhulo 100gm,9,Masala & Spices,https://rasanmart.com/product-category/9,210,,https://rasanmart.com/images/backend_images/products/small/rasan-mart-garammasala.jpg,https://rasanmart.com/product-details/1161,True,46
1929,Toothpick pkt,88,Household,https://rasanmart.com/product-category/88,10,,https://rasanmart.com/images/backend_images/products/small/tooth-2-Copy.png,https://rasanmart.com/product-details/1929,True,47
138,Rajma 500g,10,Dal & Pulses,https://rasanmart.com/product-category/10,125,,https://rasanmart.com/images/backend_images/products/small/rajma.jpg,https://rasanmart.com/product-details/138,True,47
394,Dove Shampoo NOC 625ml,86,Personal Care,https://rasanmart.com/product-category/86,685,,https://rasanmart.com/images/backend_images/products/small/dove-nourishing-oil.jpg,https://rasanmart.com/product-details/394,True,47
650,Star Powder 800gm,88,Household,https://rasanmart.com/product-category/88,40,50,https://rasanmart.com/images/backend_images/products/small/71-1.jpg,https://rasanmart.com/product-details/650,True,47
906,McCain Potato Cheese Shotz 250gm,90,Frozen Foods,https://rasanmart.com/product-category/90,450,,https://rasanmart.com/images/backend_images/products/small/for-website-12.jpg,https://rasanmart.com/product-details/906,True,47
139,Bodi 500gm,10,Dal & Pulses,https://rasanmart.com/product-category/10,85,,https://rasanmart.com/images/backend_images/products/small/1137.jpeg,https://rasanmart.com/product-details/139,True,47
395,Saunf 100gm,9,Masala & Spices,https://rasanmart.com/product-category/9,52,,https://rasanmart.com/images/backend_images/products/small/saunf.jpg,https://rasanmart.com/product-details/395,True,47
140,Chana Dal (Split Bengal Gram) 500gm,10,Dal & Pulses,https://rasanmart.com/product-category/10,76,,https://rasanmart.com/images/backend_images/products/small/99016.jpeg,https://rasanmart.com/product-details/140,True,47
396,Patanjali Aloe Vera Juice 1 Ltr,11,Energy & Health,https://rasanmart.com/product-category/11,350,,https://rasanmart.com/images/backend_images/products/small/patanjali-aloe-vera-juice.jpg,https://rasanmart.com/product-details/396,True,47
908,McCain French Fries 400gm,90,Frozen Foods,https://rasanmart.com/product-category/90,325,,https://rasanmart.com/images/backend_images/products/small/for-website-11.jpg,https://rasanmart.com/product-details/908,True,47
1164,Horlicks Women's Choclate 400gm,11,Energy & Health,https://rasanmart.com/product-category/11,568,,https://rasanmart.com/images/backend_images/products/small/rasan-mart-womenschoclatehorlicks.jpg,https://rasanmart.com/product-details/1164,True,47
141,Moong Khosta Dal (Lentils) 500g,10,Dal & Pulses,https://rasanmart.com/product-category/10,105,,https://rasanmart.com/images/backend_images/products/small/moong-khosta.jpg,https://rasanmart.com/product-details/141,True,47
653,Mr.Magic Power To Liquid Handwash Refill,86,Personal Care,https://rasanmart.com/product-category/86,16,,https://rasanmart.com/images/backend_images/products/small/98779.jpg,https://rasanmart.com/product-details/653,True,47
909,Welcome Royal Assam Tea 500gm,15,"Tea, Coffee & Beverage",https://rasanmart.com/product-category/15,360,400,https://rasanmart.com/images/backend_images/products/small/for-website-03.jpg,https://rasanmart.com/product-details/909,True,47
142,Moong Chhata Dal (Lentils) 500gm,10,Dal & Pulses,https://rasanmart.com/product-category/10,103,,https://rasanmart.com/images/backend_images/products/small/37085.jpeg,https://rasanmart.com/product-details/142,True,47
398,Thakali Sonam Rice 20 kg,34,Rice & Rice Products,https://rasanmart.com/product-category/34,2290,2550,https://rasanmart.com/images/backend_images/products/small/thakali-gold-jasmine-sonam-.jpg,https://rasanmart.com/product-details/398,True,47
143,Britannia Suji Toast Wheat Rusk 305gm,20,Biscuit & Cookies,https://rasanmart.com/product-category/20,180,,https://rasanmart.com/images/backend_images/products/small/29-1.jpg,https://rasanmart.com/product-details/143,True,47
399,Anoop Sattu 400 gm,35,"Atta, Maida & Suji",https://rasanmart.com/product-category/35,195,,https://rasanmart.com/images/backend_images/products/small/anoop-sattu.jpg,https://rasanmart.com/product-details/399,True,47
655,Dabur Amla Hair Oil 180ml,86,Personal Care,https://rasanmart.com/product-category/86,155,,https://rasanmart.com/images/backend_images/products/small/hair-oil.png,https://rasanmart.com/product-details/655,True,47
911,Berlino Macroni Spring (Yellow) 400gm,31,Noodles & Pasta,https://rasanmart.com/product-category/31,130,145,https://rasanmart.com/images/backend_images/products/small/Rasanmart-04.jpg,https://rasanmart.com/product-details/911,True,47
144,Oreo Vanilla 50gm,20,Biscuit & Cookies,https://rasanmart.com/product-category/20,25,,https://rasanmart.com/images/backend_images/products/small/11-13-4.jpg,https://rasanmart.com/product-details/144,True,48
656,Wheel Two in One 1000gm,88,Household,https://rasanmart.com/product-category/88,130,,https://rasanmart.com/images/backend_images/products/small/wheel.png,https://rasanmart.com/product-details/656,True,48
912,Berlino Macroni Elbows (Yellow) 400gm,31,Noodles & Pasta,https://rasanmart.com/product-category/31,130,,https://rasanmart.com/images/backend_images/products/small/Rasanmart-05.jpg,https://rasanmart.com/product-details/912,True,48
1680,Dettol Liquid Handwash Skincare Jar 875ml,86,Personal Care,https://rasanmart.com/product-category/86,238,,https://rasanmart.com/images/backend_images/products/small/1-35.jpg,https://rasanmart.com/product-details/1680,True,48
145,Britannia Good Day Butter 200gm,20,Biscuit & Cookies,https://rasanmart.com/product-category/20,95,,https://rasanmart.com/images/backend_images/products/small/10-15-1.jpg,https://rasanmart.com/product-details/145,True,48
401,Alfa Detergent Soap,88,Household,https://rasanmart.com/product-category/88,10,,https://rasanmart.com/images/backend_images/products/small/alfa-soap.jpg,https://rasanmart.com/product-details/401,True,48
657,Dettol Handwash Original 175ml (B2G1),86,Personal Care,https://rasanmart.com/product-category/86,224,,https://rasanmart.com/images/backend_images/products/small/dettol.png,https://rasanmart.com/product-details/657,True,48
913,Patanjali Aloe Vera Kanti Body Cleanser 100gm,86,Personal Care,https://rasanmart.com/product-category/86,49,,https://rasanmart.com/images/backend_images/products/small/Rasanmart-06.jpg,https://rasanmart.com/product-details/913,True,48
146,Britannia Marie Gold 300gm,20,Biscuit & Cookies,https://rasanmart.com/product-category/20,100,,https://rasanmart.com/images/backend_images/products/small/5.jpg,https://rasanmart.com/product-details/146,True,48
402,Colgate Total Charcoal Deep Clean 120 gm,86,Personal Care,https://rasanmart.com/product-category/86,352,,https://rasanmart.com/images/backend_images/products/small/56425.jpg,https://rasanmart.com/product-details/402,True,48
1682,Patanjali Neem Kanti Body Cleanser 150GM,88,Household,https://rasanmart.com/product-category/88,70,,https://rasanmart.com/images/backend_images/products/small/9-19.jpg,https://rasanmart.com/product-details/1682,True,48
147,Britannia Good Day Cashew 200 gm,20,Biscuit & Cookies,https://rasanmart.com/product-category/20,100,,https://rasanmart.com/images/backend_images/products/small/9-14-3.jpg,https://rasanmart.com/product-details/147,True,48
403,Himalaya Baby Massage Oil 100 ml,87,Baby Care,https://rasanmart.com/product-category/87,224,,https://rasanmart.com/images/backend_images/products/small/himalaya-baby-massage-oil.jpg,https://rasanmart.com/product-details/403,True,48
659,Borges Extra Virgin Olive Oil 2ltr,12,Cooking Oil & Ghee,https://rasanmart.com/product-category/12,6290,,https://rasanmart.com/images/backend_images/products/small/62533.jpg,https://rasanmart.com/product-details/659,True,48
915,Knorr Mixed Vegetable Soup 40gm,15,"Tea, Coffee & Beverage",https://rasanmart.com/product-category/15,88,,https://rasanmart.com/images/backend_images/products/small/84356.jpg,https://rasanmart.com/product-details/915,True,48
1939,Loofah Body Scrubber,86,Personal Care,https://rasanmart.com/product-category/86,80,,https://rasanmart.com/images/backend_images/products/small/hair-bin.png,https://rasanmart.com/product-details/1939,True,48
916,Knorr Italian Mushroom Soup 46gm,15,"Tea, Coffee & Beverage",https://rasanmart.com/product-category/15,104,,https://rasanmart.com/images/backend_images/products/small/94094.jpg,https://rasanmart.com/product-details/916,True,48
917,Diyo 10 pcs Set (Sano),89,Puja Essentials,https://rasanmart.com/product-category/89,40,,https://rasanmart.com/images/backend_images/products/small/received_702661786885138.jpeg,https://rasanmart.com/product-details/917,True,48
1429,Goond 500gm,91,Grocery,https://rasanmart.com/product-category/91,245,,https://rasanmart.com/images/backend_images/products/small/goond.jpg,https://rasanmart.com/product-details/1429,True,48
662,Harpic 900ml,88,Household,https://rasanmart.com/product-category/88,312,,https://rasanmart.com/images/backend_images/products/small/rasanmart-harpic-online.jpg,https://rasanmart.com/product-details/662,True,48
918,Diyo (Thulo) Ek Mukhi,89,Puja Essentials,https://rasanmart.com/product-category/89,35,,https://rasanmart.com/images/backend_images/products/small/received_750352695411272.jpeg,https://rasanmart.com/product-details/918,True,49
919,Diyo (Thulo) Char Mukhi,89,Puja Essentials,https://rasanmart.com/product-category/89,35,,https://rasanmart.com/images/backend_images/products/small/received_412770162740065.jpeg,https://rasanmart.com/product-details/919,True,49
1431,Badam(Peanuts) 500gm,10,Dal & Pulses,https://rasanmart.com/product-category/10,130,,https://rasanmart.com/images/backend_images/products/small/62589.jpeg,https://rasanmart.com/product-details/1431,True,49
